"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1202287435826257920","https://twitter.com/foiteatmaster/status/1202287435826257920","https://t.co/SKFgPYSTua
Ακόμα μια εύκολη και παραδοσιακή συνταγή! Για ένα νόστιμο μεσημεριανό με ελάχιστο κόπο!🍗😊
#foiteatmaster #food #foodblog #yummy #easy #quick #recipe #easyrecipes #student #foititis #foodie #blog","2019-12-04 18:03 +0000","348.0","4.0","0.011494252873563218","0.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1202264129022701569","https://twitter.com/foiteatmaster/status/1202264129022701569","Δοκίμασέ τα και βάλε μια ταινία να παίζει!😍🍿https://t.co/iQzzpGJtEs
#foiteatmaster #popcorn #caramel #sweet #movie #Greece #gntm #not #blogger #Foodie #Recipe #tasty #yummymummy","2019-12-04 16:31 +0000","397.0","3.0","0.007556675062972292","0.0","0.0","1.0","0.0","2.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1201539684494647297","https://twitter.com/foiteatmaster/status/1201539684494647297","Αφιερώνουμε τα Χριστούγεννα σ'εσάς! 🥳🎅🎄Συνταγές που θα σε εμπνεύσουν εδώ: https://t.co/ahaZBrR6nW
#foiteatmaster #foodblog #Foodies #Food #χριστουγεννα #Christmas2019 #greek #CyberMonday #gntmgr https://t.co/4tsWI9znce","2019-12-02 16:32 +0000","817.0","3.0","0.0036719706242350062","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0","0","0","0","0","134","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1201095700689371136","https://twitter.com/foiteatmaster/status/1201095700689371136","💃🏾Τη συνταγή για τα burritos  την είδες; Αν όχι Κάνε κλικ εδω: https://t.co/oMsdm5KTuj 😉🌯
#mexicanfood #burrito #chicken https://t.co/cF3NwJEU9M","2019-12-01 11:08 +0000","305.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1201062026640011265","https://twitter.com/foiteatmaster/status/1201062026640011265","https://t.co/kvKx7HsLOf
Η απάντηση στο τι να μαγειρέψεις σήμερα! Γρήγορα και νόστιμα, μια συνταγή σαν της μαμάς!🥙🍲🍲🍲
#food #foodlovers #meat #potatoes #greek #yummy #quick #easy #recipes #foiteatmaster #quickrecipes #traditional","2019-12-01 08:54 +0000","324.0","3.0","0.009259259259259259","0.0","0.0","0.0","0.0","2.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
